"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.718636925E1,4.146377563E-2,2.499801636E-1,9.945468292E0,9.948695838E0
1.719640150E1,9.879455566E-3,2.579136658E-1,9.924362183E0,9.927717854E0
1.720643350E1,-2.634521484E-2,2.562670898E-1,9.857151947E0,9.860517806E0
1.721646450E1,-1.646575928E-3,2.415975952E-1,9.858499146E0,9.861459198E0
1.722649650E1,3.008743286E-2,2.421963501E-1,1.002046234E1,1.002343404E1
1.723652850E1,1.227447510E-2,2.465373230E-1,9.890981598E0,9.894061263E0
1.724656050E1,-3.951782227E-2,2.640509033E-1,9.743837585E0,9.747494828E0
1.725659150E1,5.239105225E-3,2.516267395E-1,9.974358215E0,9.977533025E0
1.726662350E1,3.293151855E-2,2.540217590E-1,1.001657043E1,1.001984505E1
1.727665550E1,-1.017883301E-2,2.592608643E-1,9.693841553E0,9.697313229E0
1.728668650E1,3.637435913E-2,1.992356873E-1,9.732610931E0,9.734717946E0
1.729671850E1,4.475692749E-2,2.288740540E-1,9.758357391E0,9.761143657E0
1.730675050E1,1.541793823E-2,2.484832764E-1,9.627230072E0,9.630448614E0
1.731678250E1,3.308120728E-2,2.067201233E-1,9.694140930E0,9.696401185E0
1.732681350E1,4.191284180E-2,2.371069336E-1,9.763895874E0,9.766864339E0
1.733684550E1,9.131011963E-2,2.571652222E-1,9.719438324E0,9.723268629E0
1.734687750E1,7.334747314E-3,2.387535095E-1,9.512418823E0,9.515417432E0
1.735690850E1,6.601272583E-2,2.619552612E-1,9.726623383E0,9.730374128E0
1.736694050E1,8.771759033E-2,2.805166626E-1,9.935139771E0,9.939486216E0
1.737697250E1,4.311035156E-2,2.760260010E-1,9.861043854E0,9.865000494E0
1.738700350E1,6.376739502E-2,2.025288391E-1,9.751771088E0,9.754082405E0
1.739703550E1,4.176315308E-2,2.026785278E-1,9.783056030E0,9.785244404E0
1.740706750E1,4.879852295E-2,2.782713318E-1,9.912536774E0,9.916561981E0
1.741709950E1,-1.751358032E-2,2.236349487E-1,9.851613464E0,9.854166995E0
1.742713050E1,4.191284180E-2,2.109114075E-1,9.906249847E0,9.908583468E0
1.743716250E1,9.101074219E-2,2.561174011E-1,1.003079086E1,1.003447280E1
1.744719450E1,-5.313949585E-2,2.207908630E-1,9.754764862E0,9.757407951E0
1.745722550E1,1.392105103E-2,2.109114075E-1,9.606423340E0,9.608748451E0
1.746725750E1,7.394622803E-2,2.224374390E-1,9.918075256E0,9.920844886E0
1.747728950E1,3.188369751E-2,2.308200073E-1,1.013407608E1,1.013675453E1
1.748732150E1,-6.242019653E-2,2.110610962E-1,9.831555176E0,9.834018519E0
1.749735250E1,4.490661621E-4,2.276765442E-1,9.652377777E0,9.655062587E0
1.750738450E1,4.221221924E-2,2.354603577E-1,9.867031403E0,9.869930707E0
1.751741650E1,-1.496887207E-2,2.389031982E-1,9.947264557E0,9.950144269E0
1.752744750E1,-3.921844482E-2,2.933898926E-1,9.817783813E0,9.822244892E0
1.753747950E1,4.116439819E-2,2.809657288E-1,9.887838135E0,9.891914841E0
1.754751150E1,3.038681030E-2,2.438429260E-1,9.931547241E0,9.934586722E0
1.755754350E1,-3.757186890E-2,2.435435486E-1,9.752070465E0,9.755183415E0
1.756757450E1,-2.170486450E-2,2.499801636E-1,9.708061981E0,9.711304166E0
1.757760650E1,-2.005828857E-2,2.710862732E-1,9.940827942E0,9.944543744E0
1.758763850E1,3.143463135E-2,2.276765442E-1,1.007569748E1,1.007831853E1
1.759766950E1,-2.155517578E-2,2.124082947E-1,9.734407196E0,9.736748193E0
1.760770150E1,1.646575928E-3,2.787203979E-1,9.684710541E0,9.688720557E0
1.761773350E1,9.879455566E-3,2.618055725E-1,9.758507080E0,9.762023366E0
1.762776450E1,-8.831634521E-3,2.685415649E-1,9.663155365E0,9.666890099E0
1.763779650E1,-4.939727783E-3,2.932402039E-1,9.712103577E0,9.716530765E0
1.764782850E1,9.909393311E-2,2.291734314E-1,9.778864746E0,9.782051717E0
1.765786050E1,5.328918457E-2,2.225871277E-1,9.723629608E0,9.726322919E0
1.766789150E1,-8.232879639E-3,2.155517578E-1,9.589358826E0,9.591784663E0
1.767792350E1,3.308120728E-2,2.008822632E-1,9.635762329E0,9.637912830E0
1.768795550E1,8.652008057E-2,2.281256104E-1,9.934840393E0,9.937835813E0
1.769798650E1,7.933502197E-2,2.350112915E-1,9.913135529E0,9.916238216E0
1.770801850E1,1.466949463E-2,2.499801636E-1,9.708660736E0,9.711889547E0
1.771805050E1,8.861572266E-2,2.207908630E-1,9.841434631E0,9.844309877E0
1.772808250E1,5.284011841E-2,2.733316040E-1,9.845476227E0,9.849411372E0
1.773811350E1,4.281097412E-2,2.980302429E-1,9.881850586E0,9.886436456E0
1.774814550E1,3.263214111E-2,1.881587219E-1,9.975705414E0,9.977533115E0
1.775817750E1,8.966354370E-2,1.625619507E-1,9.946815491E0,9.948547851E0
1.776820850E1,-1.796264648E-3,2.110610962E-1,9.864786072E0,9.867043846E0
1.777824050E1,3.397933960E-2,2.287243652E-1,9.751771088E0,9.754512226E0
1.778827250E1,5.269042969E-2,2.332150269E-1,9.811047821E0,9.813960713E0
1.779830350E1,8.322692871E-2,2.665956116E-1,9.957443390E0,9.961359285E0
1.780833550E1,-3.637435913E-2,2.631527710E-1,9.842332764E0,9.845917261E0
1.781836750E1,-6.137237549E-3,2.344125366E-1,9.690398712E0,9.693235482E0
1.782839950E1,5.164260864E-2,2.691403198E-1,9.820777588E0,9.824600547E0
1.783843050E1,-2.095642090E-2,2.538720703E-1,9.984986115E0,9.988234975E0
1.784846250E1,-6.406677246E-2,2.251318359E-1,9.749076691E0,9.751886239E0
1.785849450E1,-4.715194702E-2,2.905458069E-1,9.771380310E0,9.775812669E0
1.786852550E1,7.514373779E-2,2.541714478E-1,1.006821304E1,1.007170113E1
1.787855750E1,-1.676513672E-2,2.161505127E-1,9.823471985E0,9.825864031E0
1.788858950E1,-2.769241333E-2,2.787203979E-1,9.630822601E0,9.634894701E0
1.789862150E1,6.676116943E-2,2.595602417E-1,9.817334747E0,9.820992318E0
1.790865250E1,2.320175171E-2,2.487826538E-1,9.851314087E0,9.854482248E0
1.791868450E1,2.948867798E-2,2.273771667E-1,9.848320312E0,9.850988932E0
1.792871650E1,-1.092727661E-2,2.441423035E-1,9.746831360E0,9.749894688E0
1.793874750E1,-5.987548828E-4,2.335144043E-1,9.733059998E0,9.735860838E0
1.794877950E1,2.454895020E-2,2.059716797E-1,9.815688171E0,9.817879672E0
1.795881150E1,-1.631607056E-2,2.222877502E-1,9.607321472E0,9.609906551E0
1.796884350E1,8.337661743E-2,2.433938599E-1,9.822124786E0,9.825493756E0
1.797887450E1,3.293151855E-3,2.504292297E-1,9.861941986E0,9.865121661E0
1.798890650E1,2.335144043E-2,2.712359619E-1,9.723030853E0,9.726841379E0
1.799893850E1,-2.544708252E-3,2.451901245E-1,9.687554626E0,9.690657321E0
1.800896950E1,6.631210327E-2,2.261796570E-1,9.717342682E0,9.720200786E0
1.801900150E1,5.972579956E-2,2.215393066E-1,9.880353699E0,9.883017558E0
1.802903350E1,-1.182540894E-2,1.869612122E-1,9.898166656E0,9.899939267E0
1.803906450E1,-3.787124634E-2,2.221380615E-1,9.771230621E0,9.773828697E0
1.804909650E1,5.987548828E-2,1.845661926E-1,9.895621948E0,9.897524109E0
1.805912850E1,2.080673218E-2,2.435435486E-1,9.778116302E0,9.781170932E0
1.806916050E1,-1.062789917E-2,2.833607483E-1,9.734107819E0,9.738237073E0
1.807919150E1,6.286926270E-2,2.174977112E-1,9.984986115E0,9.987552528E0
1.808922350E1,1.706451416E-2,2.911445618E-1,1.000010468E1,1.000435654E1
1.809925550E1,4.101470947E-2,2.884501648E-1,9.781110077E0,9.785448382E0
1.810928650E1,2.724334717E-2,2.128573608E-1,9.670041046E0,9.672421842E0
1.811931850E1,6.765930176E-2,2.101629639E-1,9.905800781E0,9.908260966E0
1.812935050E1,-1.856140137E-2,2.151026917E-1,9.917027435E0,9.919377342E0
1.813938250E1,1.197509766E-2,2.420466614E-1,9.812694397E0,9.815686492E0
1.814941350E1,9.131011963E-2,1.935475159E-1,9.826016693E0,9.828346872E0
1.815944550E1,6.242019653E-2,2.505789185E-1,9.759704590E0,9.763120390E0
1.816947750E1,-4.460723877E-2,2.883004761E-1,9.685159607E0,9.689552290E0
1.817950850E1,3.712280273E-2,2.067201233E-1,9.727970581E0,9.730237558E0
1.818954004E1,8.996292114E-2,2.627037048E-1,9.986632690E0,9.990492433E0
1.819957204E1,-2.245330811E-3,2.627037048E-1,1.001252884E1,1.001597484E1
1.820960304E1,-3.966751099E-2,1.960922241E-1,9.616302795E0,9.618383706E0
1.821963504E1,-6.436614990E-3,2.662962341E-1,9.692194977E0,9.695854711E0
1.822966704E1,2.559677124E-2,2.398013306E-1,9.940827942E0,9.943752815E0
1.823969904E1,-3.936813354E-2,2.350112915E-1,9.835896149E0,9.838782100E0
1.824973004E1,-2.035766602E-2,2.633024597E-1,9.842033386E0,9.845575849E0
1.825976204E1,5.613327026E-2,2.418969727E-1,9.812395020E0,9.815536720E0
1.826979404E1,-3.173400879E-2,2.883004761E-1,9.642947388E0,9.647308357E0
1.827982504E1,2.993774414E-3,2.360591125E-1,9.712852020E0,9.715720624E0
1.828985704E1,7.783813477E-3,2.412982178E-1,9.796378326E0,9.799352720E0
1.829988904E1,8.532257080E-3,2.523751831E-1,9.947713623E0,9.950918167E0
1.830992104E1,-2.993774414E-3,2.131567383E-1,9.806856537E0,9.809173252E0
1.831995204E1,5.987548828E-4,2.436932373E-1,9.533375244E0,9.536489412E0
1.832998404E1,4.445755005E-2,2.622546387E-1,9.782756653E0,9.786372244E0
1.834001604E1,3.442840576E-3,2.676434326E-1,9.905351715E0,9.908967527E0
1.835004704E1,2.245330811E-2,2.598596191E-1,9.788444824E0,9.791919283E0
1.836007904E1,2.739303589E-2,2.436932373E-1,9.864187317E0,9.867235084E0
1.837011104E1,7.723937988E-2,2.420466614E-1,9.901609497E0,9.904868658E0
1.838014304E1,3.936813354E-2,2.125579834E-1,9.747579803E0,9.749976552E0
1.839017404E1,-2.694396973E-3,2.191442871E-1,9.728269958E0,9.730738300E0
1.840020604E1,2.874023438E-2,2.035766602E-1,1.005803421E1,1.006013527E1
1.841023804E1,4.655319214E-2,1.770817566E-1,1.004216721E1,1.004383629E1
1.842026904E1,6.436614990E-3,2.665956116E-1,9.730814667E0,9.734468076E0
1.843030104E1,6.930587769E-2,2.609074402E-1,9.730365601E0,9.734109652E0
1.844033304E1,3.367996216E-2,2.377056885E-1,9.943222961E0,9.946120912E0
1.845036404E1,-2.110610962E-2,2.842588806E-1,9.915979614E0,9.920075619E0
1.846039604E1,5.478607178E-2,2.865042114E-1,9.778864746E0,9.783214293E0
1.847042804E1,6.870712280E-2,2.429447937E-1,9.904154205E0,9.907371668E0
1.848046004E1,5.837860107E-2,2.216889954E-1,9.989177399E0,9.991807603E0
1.849049104E1,-6.601272583E-2,2.173480225E-1,9.699529724E0,9.702189171E0
1.850052304E1,4.191284180E-2,2.261796570E-1,9.706565094E0,9.709290388E0
1.851055504E1,1.197509766E-1,2.124082947E-1,9.952803040E0,9.955789568E0
1.852058604E1,3.532653809E-2,2.701881409E-1,9.858648834E0,9.862413824E0
1.853061804E1,-3.861968994E-2,2.377056885E-1,9.675878906E0,9.678875352E0
1.854065004E1,2.799179077E-2,1.933978271E-1,9.712852020E0,9.714817581E0
1.855068204E1,7.589218140E-2,2.671943665E-1,9.792187042E0,9.796125740E0
1.856071304E1,-3.143463135E-3,2.171983337E-1,9.801168365E0,9.803575181E0
1.857074504E1,-4.580474854E-2,2.210902405E-1,9.736951904E0,9.739569362E0
1.858077704E1,2.350112915E-2,2.781216431E-1,9.923913116E0,9.927837403E0
1.859080804E1,2.619552612E-2,2.210902405E-1,9.801018677E0,9.803547021E0
1.860084004E1,-2.724334717E-2,2.454895020E-1,9.573940887E0,9.577126469E0
1.861087204E1,3.158432007E-2,2.820135498E-1,9.770781555E0,9.774901606E0
1.862090304E1,6.930587769E-2,2.833607483E-1,9.917925568E0,9.922214681E0
1.863093504E1,-1.975891113E-2,2.739303589E-1,9.764794006E0,9.768655498E0
1.864096704E1,1.077758789E-2,2.225871277E-1,9.634115753E0,9.636692769E0
1.865099904E1,3.697311401E-2,2.616558838E-1,9.772428131E0,9.776000327E0
1.866103004E1,-6.436614990E-3,2.435435486E-1,9.824220428E0,9.827240809E0
1.867106204E1,-1.691482544E-2,2.314187622E-1,9.741891632E0,9.744654603E0
1.868109404E1,1.077758789E-2,2.553689575E-1,9.801318054E0,9.804650175E0
1.869112504E1,5.673202515E-2,2.438429260E-1,9.981094208E0,9.984233545E0
1.870115704E1,-1.631607056E-2,2.549198914E-1,9.849068756E0,9.852380714E0
1.871118904E1,1.916015625E-2,2.586621094E-1,9.739795990E0,9.743248900E0
1.872122104E1,3.338058472E-2,2.406994629E-1,9.877060547E0,9.880049369E0
1.873125204E1,3.981719971E-2,2.427951050E-1,1.001282822E1,1.001585063E1
1.874128404E1,1.227447510E-2,1.844165039E-1,9.897867279E0,9.899592758E0
1.875131604E1,-2.993774414E-3,2.110610962E-1,9.836195526E0,9.838460153E0
1.876134704E1,1.002914429E-2,2.082170105E-1,9.998458099E0,1.000063094E1
1.877137904E1,5.987548828E-4,1.857637024E-1,9.855205994E0,9.856956614E0
1.878141104E1,1.182540894E-2,2.656974792E-1,9.755662994E0,9.759287651E0
1.879144204E1,3.412902832E-2,2.788700867E-1,9.859696655E0,9.863698670E0
1.880147404E1,4.326004028E-2,2.558180237E-1,9.968819733E0,9.972195403E0
1.881150604E1,-1.152603149E-2,2.794688416E-1,9.794731750E0,9.798724700E0
1.882153804E1,2.574645996E-2,2.863545227E-1,9.582173767E0,9.586486108E0
1.883156904E1,4.670288086E-2,2.550695801E-1,9.713301086E0,9.716761788E0
1.884160104E1,5.867797852E-2,1.910028076E-1,9.938582611E0,9.940591003E0
1.885163304E1,-5.194198608E-2,2.107617188E-1,9.754764862E0,9.757179715E0
1.886166404E1,3.817062378E-2,2.270777893E-1,9.758207703E0,9.760924080E0
1.887169604E1,9.894424438E-2,2.177970886E-1,9.742191010E0,9.745127562E0
1.888172804E1,3.667373657E-2,2.827619934E-1,9.592202911E0,9.596439757E0
1.889176004E1,9.729766846E-3,2.585124207E-1,9.762997742E0,9.766424537E0
1.890179104E1,2.095642090E-2,2.218386841E-1,9.833201752E0,9.835726118E0
1.891182304E1,9.145980835E-2,2.627037048E-1,9.861792297E0,9.865714645E0
1.892185504E1,1.137634277E-2,2.300715637E-1,9.809251556E0,9.811955893E0
1.893188604E1,-2.574645996E-2,2.386038208E-1,9.665101318E0,9.668080376E0
1.894191804E1,5.912704468E-2,2.284249878E-1,9.863588562E0,9.866410355E0
1.895195004E1,-1.796264648E-2,1.963916016E-1,9.927206268E0,9.929164950E0
1.896198204E1,4.490661621E-4,2.450404358E-1,9.834099884E0,9.837152309E0
1.897201304E1,4.191284180E-2,2.402503967E-1,9.838740234E0,9.841762359E0
1.898204504E1,6.750961304E-2,2.697390747E-1,9.746831360E0,9.750796802E0
1.899207704E1,-2.439926147E-2,2.411485291E-1,9.785600739E0,9.788602033E0
1.900210804E1,-7.484436035E-3,2.383044434E-1,9.865534515E0,9.868415085E0
1.901214004E1,6.107299805E-2,2.607577515E-1,9.918674011E0,9.922288983E0
1.902217204E1,-5.987548828E-3,2.288740540E-1,9.977052612E0,9.979679254E0
1.903220304E1,-5.433700562E-2,2.552192688E-1,9.783505096E0,9.786984283E0
1.904223504E1,3.652404785E-2,2.438429260E-1,9.728569336E0,9.731693311E0
1.905226704E1,4.475692749E-2,2.586621094E-1,9.919123077E0,9.922596026E0
1.906229904E1,-3.667373657E-2,3.034190369E-1,1.003213806E1,1.003679242E1
1.907233004E1,-1.646575928E-3,2.374063110E-1,9.898765411E0,9.901612047E0
1.908236204E1,1.691482544E-2,2.332150269E-1,9.767787781E0,9.770586139E0
1.909239404E1,6.735992432E-3,2.621049500E-1,9.811047821E0,9.814550612E0
1.910242504E1,2.844085693E-3,2.171983337E-1,9.881700897E0,9.884088012E0
1.911245704E1,-3.442840576E-3,1.947450256E-1,9.874964905E0,9.876885610E0
1.912248904E1,-2.395019531E-3,1.835183716E-1,9.946516113E0,9.948209262E0
1.913252104E1,-4.176315308E-2,2.124082947E-1,9.761051788E0,9.763451923E0
1.914255204E1,4.819976807E-2,2.537223816E-1,9.593400421E0,9.596876049E0
1.915258404E1,6.676116943E-2,2.356100464E-1,9.674382019E0,9.677480901E0
1.916261604E1,1.781295776E-2,2.713856506E-1,9.856253815E0,9.860005412E0
1.917264704E1,1.646575928E-3,2.808160400E-1,9.791438599E0,9.795464777E0
1.918267904E1,1.137634277E-2,2.965333557E-1,9.667196960E0,9.671750541E0
1.919271179E1,9.789642334E-2,2.395019531E-1,9.801467743E0,9.804882193E0
1.920274279E1,5.613327026E-2,1.791773987E-1,9.783804474E0,9.785606035E0
1.921277479E1,-4.535568237E-2,2.369572449E-1,9.751920776E0,9.754904649E0
1.922280679E1,5.733078003E-2,1.911524963E-1,9.966574402E0,9.968572185E0
1.923283879E1,9.026229858E-2,1.781295776E-1,9.971663818E0,9.973663155E0
1.924286979E1,3.906875610E-2,2.574645996E-1,9.746681671E0,9.750159895E0
1.925290179E1,-1.197509766E-3,2.236349487E-1,9.632469177E0,9.635064944E0
1.926293379E1,4.775070190E-2,2.076182556E-1,9.866133270E0,9.868433066E0
1.927296479E1,7.065307617E-2,2.369572449E-1,9.973759460E0,9.976824062E0
1.928299679E1,-1.317260742E-2,2.363584900E-1,9.764195251E0,9.767064439E0
1.929302879E1,-3.517684937E-2,2.633024597E-1,9.677974548E0,9.681619542E0
1.930306079E1,4.535568237E-2,2.398013306E-1,9.856253815E0,9.859274876E0
1.931309179E1,2.559677124E-2,2.511776733E-1,9.716444550E0,9.719724281E0
1.932312379E1,1.407073975E-2,2.621049500E-1,9.766889648E0,9.770416081E0
1.933315579E1,7.828720093E-2,2.890489197E-1,9.925110626E0,9.929627340E0
1.934318679E1,7.125183105E-2,3.272195435E-1,9.879006500E0,9.884681021E0
1.935321879E1,2.829116821E-2,2.793191528E-1,9.797575836E0,9.801597413E0
1.936325079E1,3.472778320E-2,2.848576355E-1,9.736802216E0,9.741030093E0
1.937328179E1,9.699829102E-2,3.183879089E-1,9.956844635E0,9.962406066E0
1.938331379E1,1.571731567E-2,2.607577515E-1,9.990524597E0,9.993939332E0
1.939334579E1,-1.556762695E-2,2.884501648E-1,9.800120544E0,9.804377009E0
1.940337779E1,4.580474854E-2,2.758763123E-1,9.904004517E0,9.907951922E0
1.941340879E1,3.861968994E-2,2.742297363E-1,9.952503662E0,9.956355888E0
1.942344079E1,-2.170486450E-2,2.640509033E-1,9.746831360E0,9.750431557E0
1.943347279E1,2.993774414E-4,2.287243652E-1,9.755363617E0,9.758044590E0
1.944350379E1,1.242416382E-2,2.152523804E-1,9.901759186E0,9.904106367E0
1.945353579E1,2.694396973E-3,2.224374390E-1,9.882898407E0,9.885401691E0
1.946356779E1,8.083190918E-3,1.809736633E-1,9.653275909E0,9.654975535E0
1.947359979E1,-3.592529297E-3,1.564247131E-1,9.666149139E0,9.667415414E0
1.948363079E1,-2.933898926E-2,1.445993042E-1,9.831255798E0,9.832362906E0
1.949366279E1,-5.179229736E-2,1.582209778E-1,9.681866455E0,9.683297701E0
1.950369479E1,3.338058472E-2,2.089654541E-1,9.665849762E0,9.668165930E0
1.951372579E1,3.921844482E-2,2.414479065E-1,9.814191284E0,9.817239212E0
1.952375779E1,1.481918335E-2,2.564167786E-1,9.759854279E0,9.763233312E0
1.953378979E1,-2.095642090E-3,2.754272461E-1,9.580826569E0,9.584784937E0
1.954382079E1,5.792953491E-2,2.977308655E-1,9.758806458E0,9.763518985E0
1.955385279E1,9.190887451E-2,2.457888794E-1,1.006521927E1,1.006863935E1
1.956388479E1,3.847000122E-2,2.363584900E-1,9.864786072E0,9.867692208E0
1.957391679E1,-3.382965088E-2,2.713856506E-1,9.699230347E0,9.703085279E0
1.958394779E1,1.411564636E-1,1.868115234E-1,9.999505920E0,1.000224686E1
1.959397979E1,3.832031250E-2,2.288740540E-1,9.863438873E0,9.866168364E0
1.960401179E1,4.550537109E-2,3.186872864E-1,9.848470001E0,9.853729938E0
1.961404279E1,1.930984497E-2,2.469863892E-1,9.811047821E0,9.814175182E0
1.962407479E1,4.700225830E-2,2.300715637E-1,9.854906616E0,9.857703919E0
1.963410679E1,5.284011841E-2,2.721340942E-1,9.842931519E0,9.846834513E0
1.964413879E1,-2.664459229E-2,2.568658447E-1,9.623637543E0,9.627101825E0
1.965416979E1,8.831634521E-3,2.350112915E-1,9.820478210E0,9.823293775E0
1.966420179E1,-3.442840576E-3,2.640509033E-1,1.003692810E1,1.004040141E1
1.967423379E1,-2.125579834E-2,2.427951050E-1,9.824819183E0,9.827841740E0
1.968426479E1,1.796264648E-3,1.832189941E-1,9.767937469E0,9.769655820E0
1.969429679E1,3.502716064E-2,2.025288391E-1,9.898615723E0,9.900749368E0
1.970432879E1,-3.592529297E-3,2.763253784E-1,9.924212494E0,9.928059339E0
1.971435979E1,-2.215393066E-2,2.137554932E-1,9.832902374E0,9.835250445E0
1.972439179E1,7.634124756E-3,2.074685669E-1,9.902058563E0,9.904234714E0
1.973442379E1,3.338058472E-2,2.278262329E-1,1.008408005E1,1.008670855E1
1.974445579E1,-8.202941895E-2,2.359094238E-1,9.705517273E0,9.708730484E0
1.975448679E1,-2.784210205E-2,2.392025757E-1,9.482780457E0,9.485837772E0
1.976451879E1,6.451583862E-2,2.327659607E-1,9.961335297E0,9.964263303E0
1.977455079E1,4.490661621E-3,3.158432007E-1,9.847871246E0,9.852935866E0
1.978458179E1,-4.311035156E-2,2.737806702E-1,9.550739136E0,9.554759672E0
1.979461379E1,5.673202515E-2,2.282752991E-1,9.644893341E0,9.647761175E0
1.980464579E1,5.523513794E-2,2.917433167E-1,9.822124786E0,9.826611848E0
1.981467779E1,4.041595459E-3,2.580633545E-1,9.655221863E0,9.658670832E0
1.982470879E1,-1.930984497E-2,2.225871277E-1,9.701475677E0,9.704048033E0
1.983474079E1,5.388793945E-2,2.095642090E-1,1.004830444E1,1.005063397E1
1.984477279E1,-5.463638306E-2,2.004331970E-1,9.895322571E0,9.897503088E0
1.985480379E1,-3.697311401E-2,2.320175171E-1,9.573940887E0,9.576823234E0
1.986483579E1,9.086105347E-2,2.418969727E-1,9.687554626E0,9.691000181E0
1.987486779E1,9.400451660E-2,2.818638611E-1,1.005519012E1,1.005957914E1
1.988489879E1,-2.604583740E-2,2.743794250E-1,9.933792572E0,9.937615273E0
1.989493079E1,2.305206299E-2,2.356100464E-1,9.585317230E0,9.588240188E0
1.990496279E1,1.146615601E-1,2.932402039E-1,9.830657043E0,9.835697992E0
1.991499479E1,7.274871826E-2,2.221380615E-1,9.983339539E0,9.986075607E0
1.992502579E1,-2.200424194E-2,1.830693054E-1,9.765392761E0,9.767133374E0
1.993505779E1,5.388793945E-3,2.158511353E-1,9.921518097E0,9.923867296E0
1.994508979E1,1.260379028E-1,2.044747925E-1,1.007045837E1,1.007332256E1
1.995512079E1,3.128494263E-2,2.281256104E-1,9.768087158E0,9.770800723E0
1.996515279E1,5.388793945E-3,2.489323425E-1,9.553283844E0,9.556528060E0
1.997518479E1,3.832031250E-2,2.300715637E-1,9.878108368E0,9.880861617E0
1.998521679E1,4.415817261E-2,2.890489197E-1,1.013706985E1,1.014128613E1
1.999524779E1,2.380050659E-2,2.528242493E-1,9.682165833E0,9.685495433E0
2.000527979E1,-4.355941772E-2,2.459385681E-1,9.662855988E0,9.666083438E0
2.001531179E1,1.047821045E-3,2.613565063E-1,1.011626312E1,1.011963872E1
2.002534279E1,-4.625381470E-2,2.658471680E-1,9.768236847E0,9.771963223E0
2.003537479E1,-3.218307495E-2,2.399510193E-1,9.626331940E0,9.629375829E0
2.004540679E1,4.131408691E-2,2.149530029E-1,1.011701157E1,1.011937916E1
2.005543779E1,-3.592529297E-3,2.710862732E-1,1.000309845E1,1.000677167E1
2.006546979E1,-3.293151855E-3,2.245330811E-1,9.586514740E0,9.589144425E0
2.007550179E1,-8.382568359E-3,2.210902405E-1,9.687554626E0,9.690080794E0
2.008553379E1,6.780899048E-2,2.854563904E-1,1.003168900E1,1.003597865E1
2.009556479E1,2.739303589E-2,2.109114075E-1,9.869725800E0,9.872017087E0
2.010559679E1,-6.855743408E-2,2.444416809E-1,9.553283844E0,9.556656531E0
2.011562879E1,4.819976807E-2,2.561174011E-1,9.775571594E0,9.779044909E0
2.012565979E1,4.221221924E-2,2.418969727E-1,9.695637817E0,9.698746759E0
